GEOID10,profile,time_limit,average_num_poi,average_rating_poi
421010031003.0,car,1200,17670.2,3.605143122318932
421010031003.0,pt,600,83.8,4.003579952267304
421010031003.0,pt,1800,5539.0,3.740873803935728
421010031003.0,pt,1200,1438.6,3.860141804532184
421010031003.0,foot,600,87.6,4.026255707762557
421010031003.0,foot,1800,1837.2,3.893533638145003
421010031003.0,foot,1200,676.6,3.9439846290274905
421010031004.0,car,600,9429.0,3.706130024392831
421010031004.0,car,1800,27877.4,3.554879579874737
421010031004.0,car,1200,17495.8,3.608580344997085
421010031004.0,pt,600,53.8,3.8940520446096656
421010031004.0,pt,1800,5505.0,3.753369663941871
421010031004.0,pt,1200,1530.4,3.84455044432828
421010031004.0,foot,600,46.4,3.9913793103448274
421010031004.0,foot,1800,1593.4,3.879377431906615
421010031004.0,foot,1200,616.6,3.9163152773272794
421010031005.0,car,600,9525.8,3.706911755443112
421010031005.0,car,1800,27957.8,3.5542460422493902
421010031005.0,car,1200,17667.6,3.609980982136793
421010031005.0,pt,600,58.4,3.8595890410958895
421010031005.0,pt,1800,6719.2,3.747529467793785
421010031005.0,pt,1200,2021.0,3.845967342899555
421010031005.0,foot,600,55.0,4.003636363636364
421010031005.0,foot,1800,2197.4,3.859424774733776
421010031005.0,foot,1200,679.0,3.95979381443299
421010031006.0,car,600,9567.0,3.704107870805896
421010031006.0,car,1800,28052.0,3.554334806787395
421010031006.0,car,1200,17749.8,3.6113308318966975
421010031006.0,pt,600,57.4,3.860627177700348
421010031006.0,pt,1800,6238.2,3.748132474111122
421010031006.0,pt,1200,1732.4,3.8530939736781344
421010031006.0,foot,600,62.4,3.9246794871794872
421010031006.0,foot,1800,2265.2,3.8443846018011656
421010031006.0,foot,1200,565.6,3.9064710042432815
421010244001.0,car,600,3783.6,3.589015752193678
421010244001.0,car,1800,30528.2,3.55916169312308
421010244001.0,car,1200,18921.6,3.627298959918823
421010244001.0,pt,600,12.2,3.418032786885246
421010244001.0,pt,1800,798.2,3.4735655224254574
421010244001.0,pt,1200,116.0,3.263793103448276
421010244001.0,foot,600,13.8,3.471014492753623
421010244001.0,foot,1800,188.8,3.1827330508474576
421010244001.0,foot,1200,62.6,3.297124600638978
421010244002.0,car,600,3754.0,3.5860681939264785
421010244002.0,car,1800,30589.0,3.558498152930792
421010244002.0,car,1200,18854.6,3.6288438895548034
421010244002.0,pt,600,15.6,3.4871794871794872
421010244002.0,pt,1800,2267.4,3.5399135573784952
421010244002.0,pt,1200,184.6,3.2963163596966414
421010244002.0,foot,600,16.6,3.4819277108433737
421010244002.0,foot,1800,182.0,3.2412087912087912
421010244002.0,foot,1200,62.0,3.433870967741936
421010244003.0,car,600,2826.2,3.542176774467483
421010244003.0,car,1800,30061.0,3.559605468879944
421010244003.0,car,1200,18280.4,3.635204918929564
421010244003.0,pt,600,18.8,3.271276595744681
421010244003.0,pt,1800,470.2,3.4072735006380266
421010244003.0,pt,1200,126.0,3.320634920634921
421010244003.0,foot,600,16.4,3.213414634146341
421010244003.0,foot,1800,186.8,3.239293361884368
421010244003.0,foot,1200,81.2,3.392857142857143
421010072001.0,car,600,5863.8,3.615130120399741
421010072001.0,car,1800,27039.2,3.5671728453504543
421010072001.0,car,1200,16882.4,3.636544567123158
421010072001.0,pt,600,5.2,3.326923076923077
421010072001.0,pt,1800,1250.4,3.484085092770313
421010072001.0,pt,1200,189.4,3.5696937697993665
421010072001.0,foot,600,7.6,2.4342105263157894
421010072001.0,foot,1800,278.6,3.562814070351759
421010072001.0,foot,1200,78.0,3.65
421010072002.0,car,600,6276.4,3.636861895354025
421010072002.0,car,1800,27111.4,3.565939051469124
421010072002.0,car,1200,17032.0,3.634646547674965
421010072002.0,pt,600,60.0,3.806666666666666
421010072002.0,pt,1800,2285.2,3.540040259058288
421010072002.0,pt,1200,422.6,3.6313298627543777
421010072002.0,foot,600,36.6,3.704918032786885
421010072002.0,foot,1800,362.8,3.6422271223814775
421010072002.0,foot,1200,172.2,3.677119628339141
421010072003.0,car,600,6620.0,3.640558912386707
421010072003.0,car,1800,27188.0,3.565054435780491
421010072003.0,car,1200,17047.6,3.633842886975293
421010072003.0,pt,600,20.8,3.629807692307693
421010072003.0,pt,1800,1423.4,3.4758325136995927
421010072003.0,pt,1200,243.4,3.5990139687756777
421010072003.0,foot,600,11.2,3.392857142857143
421010072003.0,foot,1800,318.6,3.5976145637162587
421010072003.0,foot,1200,114.8,3.7482578397212554
421010072004.0,car,600,7560.2,3.656953519748155
421010072004.0,car,1800,27375.4,3.562947025431592
421010072004.0,car,1200,17245.0,3.630617570310235
421010072004.0,pt,600,50.0,3.768
421010072004.0,pt,1800,1985.2,3.526395325408019
421010072004.0,pt,1200,370.6,3.619805720453319
421010072004.0,foot,600,34.0,3.894117647058824
421010072004.0,foot,1800,361.6,3.643528761061947
421010072004.0,foot,1200,174.2,3.712973593570609
421010072005.0,car,600,6503.0,3.6345840381362446
421010072005.0,car,1800,27172.2,3.565589094736532
421010072005.0,car,1200,17038.6,3.634342023405679
421010072005.0,pt,600,35.4,3.774011299435028
421010072005.0,pt,1800,1814.2,3.501763862859663
421010072005.0,pt,1200,316.6,3.616234996841441
421010072005.0,foot,600,14.2,3.232394366197183
421010072005.0,foot,1800,308.0,3.588636363636364
421010072005.0,foot,1200,109.0,3.704587155963303
421010072006.0,car,600,4691.8,3.5929920286457224
421010072006.0,car,1800,26842.4,3.5694721783447085
421010072006.0,car,1200,16766.2,3.639620188235856
421010072006.0,pt,600,50.2,3.856573705179283
421010072006.0,pt,1800,2252.0,3.5404085257548847
421010072006.0,pt,1200,409.8,3.613958028306491
421010072006.0,foot,600,9.2,2.5760869565217392
421010072006.0,foot,1800,273.8,3.5997078159240323
421010072006.0,foot,1200,73.2,3.6598360655737694
421010285001.0,car,600,3497.0,3.504375178724621
421010285001.0,car,1800,30771.2,3.5542975249584026
421010285001.0,car,1200,18929.0,3.6233187173120607
421010285001.0,pt,600,24.8,3.770161290322581
421010285001.0,pt,1800,649.0,3.238520801232666
421010285001.0,pt,1200,152.6,3.3466579292267364
421010285001.0,foot,600,26.8,3.75
421010285001.0,foot,1800,182.6,3.325301204819277
421010285001.0,foot,1200,92.0,3.5706521739130435
421010113001.0,car,600,6044.6,3.604589220130365
421010113001.0,car,1800,28180.8,3.565651081587464
421010113001.0,car,1200,17689.0,3.630182599355532
421010113001.0,pt,600,6.8,3.0294117647058822
421010113001.0,pt,1800,727.6,3.378504672897196
421010113001.0,pt,1200,92.6,3.35097192224622
421010113001.0,foot,600,10.8,2.990740740740741
421010113001.0,foot,1800,135.4,3.357459379615953
421010113001.0,foot,1200,54.4,3.275735294117647
421010113002.0,car,600,7405.4,3.612998622626732
421010113002.0,car,1800,28573.8,3.563789205495944
421010113002.0,car,1200,18139.0,3.625106124924197
421010113002.0,pt,600,7.8,3.025641025641025
421010113002.0,pt,1800,1307.6,3.437136739063934
421010113002.0,pt,1200,134.4,3.327380952380953
421010113002.0,foot,600,13.0,3.069230769230769
421010113002.0,foot,1800,147.0,3.3612244897959185
421010113002.0,foot,1200,57.8,3.185121107266436
421010113003.0,car,600,6377.6,3.6033304064224794
421010113003.0,car,1800,28304.4,3.565530447562923
421010113003.0,car,1200,17885.8,3.6281463507363374
421010113003.0,pt,600,6.2,3.064516129032258
421010113003.0,pt,1800,929.0,3.422497308934338
421010113003.0,pt,1200,98.8,3.362348178137652
421010113003.0,foot,600,10.4,3.0673076923076925
421010113003.0,foot,1800,145.8,3.384087791495199
421010113003.0,foot,1200,57.8,3.217993079584775
421010326001.0,car,600,2093.8,3.380647626325341
421010326001.0,car,1800,28193.0,3.5590181960061007
421010326001.0,car,1200,18870.2,3.603528314485273
421010326001.0,pt,600,107.0,3.38785046728972
421010326001.0,pt,1800,869.6,3.3341766329346827
421010326001.0,pt,1200,357.2,3.381578947368421
421010326001.0,foot,600,78.2,3.3964194373401533
421010326001.0,foot,1800,400.2,3.4055472263868065
421010326001.0,foot,1200,206.0,3.4650485436893206
421010326002.0,car,600,2030.2,3.3812432272682496
421010326002.0,car,1800,28194.0,3.5586365893452507
421010326002.0,car,1200,18927.4,3.6022485919883342
421010326002.0,pt,600,72.6,3.426997245179064
421010326002.0,pt,1800,831.4,3.32619677652153
421010326002.0,pt,1200,297.8,3.402619207521827
421010326002.0,foot,600,79.6,3.449748743718593
421010326002.0,foot,1800,377.8,3.418740074113288
421010326002.0,foot,1200,201.6,3.4642857142857144
421010326003.0,car,600,2009.2,3.3834361935098545
421010326003.0,car,1800,28118.8,3.559294848997824
421010326003.0,car,1200,18807.4,3.598987632527622
421010326003.0,pt,600,61.6,3.418831168831169
421010326003.0,pt,1800,851.6,3.326561766087365
421010326003.0,pt,1200,310.4,3.4143041237113403
421010326003.0,foot,600,62.4,3.543269230769231
421010326003.0,foot,1800,349.2,3.443871706758305
421010326003.0,foot,1200,186.0,3.490322580645161
421010326004.0,car,600,2021.4,3.3877510636192736
421010326004.0,car,1800,28043.6,3.5600564834757304
421010326004.0,car,1200,18707.8,3.59577288617582
421010326004.0,pt,600,44.6,3.5448430493273544
421010326004.0,pt,1800,895.6,3.326708351942832
421010326004.0,pt,1200,345.4,3.4229878401852925
421010326004.0,foot,600,40.6,3.544334975369458
421010326004.0,foot,1800,333.0,3.4435435435435435
421010326004.0,foot,1200,182.0,3.4912087912087912
421010326005.0,car,600,2185.8,3.4027358404245587
421010326005.0,car,1800,28268.4,3.56035007287289
421010326005.0,car,1200,18929.8,3.5926317235258693
421010326005.0,pt,600,37.6,3.646276595744681
421010326005.0,pt,1800,897.0,3.3249721293199554
421010326005.0,pt,1200,299.4,3.4131596526386105
421010326005.0,foot,600,33.0,3.6151515151515152
421010326005.0,foot,1800,315.6,3.455640050697085
421010326005.0,foot,1200,171.8,3.492433061699651
421010326006.0,car,600,2215.8,3.402112103980504
421010326006.0,car,1800,28389.8,3.5599828107277967
421010326006.0,car,1200,19145.0,3.5936119091146512
421010326006.0,pt,600,33.6,3.6547619047619047
421010326006.0,pt,1800,653.0,3.3572741194486984
421010326006.0,pt,1200,262.8,3.449771689497717
421010326006.0,foot,600,33.8,3.6272189349112423
421010326006.0,foot,1800,309.6,3.4502583979328167
421010326006.0,foot,1200,164.2,3.4884287454324
421010326007.0,car,600,2268.2,3.4242571201834053
421010326007.0,car,1800,28276.2,3.561111464765421
421010326007.0,car,1200,18865.2,3.5903197421707693
421010326007.0,pt,600,38.2,3.6178010471204183
421010326007.0,pt,1800,430.4,3.402648698884758
421010326007.0,pt,1200,156.4,3.502557544757033
421010326007.0,foot,600,34.6,3.598265895953757
421010326007.0,foot,1800,262.0,3.474809160305344
421010326007.0,foot,1200,128.4,3.5210280373831777
421010367001.0,car,600,9718.6,3.713374354330871
421010367001.0,car,1800,29591.0,3.549754993072218
421010367001.0,car,1200,19322.4,3.5932182337597816
421010367001.0,pt,600,274.2,3.799416484318016
421010367001.0,pt,1800,7812.8,3.74226909686668
421010367001.0,pt,1200,3732.4,3.748472832493838
421010367001.0,foot,600,278.4,3.816451149425288
421010367001.0,foot,1800,3195.2,3.750813720580872
421010367001.0,foot,1200,1451.0,3.7813232253618194
421010367002.0,car,600,10649.4,3.7108381692865327
421010367002.0,car,1800,30339.4,3.5489264784405754
421010367002.0,car,1200,20073.8,3.597081768275065
421010367002.0,pt,600,308.2,3.853341985723556
421010367002.0,pt,1800,7282.2,3.746120677817143
421010367002.0,pt,1200,2508.0,3.813915470494418
421010367002.0,foot,600,304.6,3.8516086671044
421010367002.0,foot,1800,2677.0,3.761001120657452
421010367002.0,foot,1200,999.8,3.8295659131826367
421010195011.0,car,600,7050.0,3.6234468085106384
421010195011.0,car,1800,30653.0,3.5512021661827555
421010195011.0,car,1200,19280.4,3.607881579220348
421010195011.0,pt,600,6.2,3.645161290322581
421010195011.0,pt,1800,1572.0,3.6637404580152673
421010195011.0,pt,1200,133.8,3.3692077727952165
421010195011.0,foot,600,6.4,3.78125
421010195011.0,foot,1800,185.0,3.4264864864864863
421010195011.0,foot,1200,46.2,3.101731601731602
421010195012.0,car,600,6020.4,3.6227825393661552
421010195012.0,car,1800,30539.8,3.549555006909017
421010195012.0,car,1200,19217.2,3.604286784755324
421010195012.0,pt,600,7.8,3.448717948717949
421010195012.0,pt,1800,1719.8,3.6812420048842887
421010195012.0,pt,1200,136.6,3.391654465592972
421010195012.0,foot,600,9.0,3.2555555555555555
421010195012.0,foot,1800,212.6,3.674035747883349
421010195012.0,foot,1200,53.4,3.4101123595505616
421010195013.0,car,600,6461.6,3.629147579546861
421010195013.0,car,1800,30432.2,3.551044617214661
421010195013.0,car,1200,19146.4,3.6055812058663768
421010195013.0,pt,600,7.2,3.7916666666666665
421010195013.0,pt,1800,1742.4,3.675906795224977
421010195013.0,pt,1200,142.8,3.393557422969188
421010195013.0,foot,600,8.6,3.5
421010195013.0,foot,1800,217.8,3.6069788797061526
421010195013.0,foot,1200,47.6,3.30672268907563
421010195021.0,car,600,6902.8,3.608347337312395
421010195021.0,car,1800,31008.0,3.5494549793601653
421010195021.0,car,1200,19628.2,3.6063215170010494
421010195021.0,pt,600,5.0,3.48
421010195021.0,pt,1800,835.2,3.591235632183908
421010195021.0,pt,1200,77.4,3.2545219638242893
421010195021.0,foot,600,6.6,3.227272727272727
421010195021.0,foot,1800,168.0,3.3125
421010195021.0,foot,1200,39.4,3.1218274111675126
421010195022.0,car,600,4969.0,3.6102435097605152
421010195022.0,car,1800,30604.4,3.549166132974344
421010195022.0,car,1200,19153.8,3.606078167256628
421010195022.0,pt,600,7.8,2.782051282051282
421010195022.0,pt,1800,1110.8,3.687252430680591
421010195022.0,pt,1200,87.6,3.343607305936073
421010195022.0,foot,600,8.8,2.613636363636364
421010195022.0,foot,1800,176.6,3.5169875424688564
421010195022.0,foot,1200,33.6,3.2976190476190474
421010195023.0,car,600,5876.0,3.614737916950306
421010195023.0,car,1800,30532.0,3.550727105987161
421010195023.0,car,1200,19201.8,3.6074326365236593
421010195023.0,pt,600,6.6,3.363636363636364
421010195023.0,pt,1800,1065.0,3.623098591549296
421010195023.0,pt,1200,92.8,3.296336206896552
421010195023.0,foot,600,8.8,3.1931818181818183
421010195023.0,foot,1800,183.6,3.439542483660131
421010195023.0,foot,1200,35.8,3.128491620111732
421010023001.0,car,600,10014.8,3.724557654671087
421010023001.0,car,1800,28630.4,3.551906365262099
421010023001.0,car,1200,18365.6,3.602833558391776
421010023001.0,pt,600,394.8,3.9835359675785207
421010023001.0,pt,1800,7588.2,3.725995624785852
421010023001.0,pt,1200,3842.4,3.786279408702894
421010023001.0,foot,600,379.0,3.9722955145118735
421010023001.0,foot,1800,4708.0,3.7993840271877657
421010023001.0,foot,1200,1894.2,3.9182240523703937
421010023002.0,car,600,9929.0,3.725037768153893
421010023002.0,car,1800,28411.2,3.552782001464211
421010023002.0,car,1200,18064.0,3.604550487156776
421010023002.0,pt,600,338.2,3.994086339444116
421010023002.0,pt,1800,7203.8,3.730905910769316
421010023002.0,pt,1200,3191.8,3.808947929068237
421010023002.0,foot,600,400.2,4.003248375812094
421010023002.0,foot,1800,4318.4,3.81233790292701
421010023002.0,foot,1200,1695.6,3.9456239679169616
421010236001.0,car,600,1836.0,3.5880718954248367
421010236001.0,car,1800,27565.0,3.5683257754398694
421010236001.0,car,1200,16074.4,3.6309846712785543
421010236001.0,pt,600,27.2,4.022058823529412
421010236001.0,pt,1800,470.0,3.622127659574468
421010236001.0,pt,1200,155.2,3.743556701030928
421010236001.0,foot,600,30.4,3.996710526315789
421010236001.0,foot,1800,213.0,3.700469483568075
421010236001.0,foot,1200,125.0,3.8144
421010236002.0,car,600,2155.8,3.5419797754893776
421010236002.0,car,1800,28652.4,3.566626181401907
421010236002.0,car,1200,17246.4,3.6355993134799145
421010236002.0,pt,600,19.6,3.2857142857142856
421010236002.0,pt,1800,524.8,3.494092987804878
421010236002.0,pt,1200,189.2,3.483086680761099
421010236002.0,foot,600,18.6,3.5698924731182795
421010236002.0,foot,1800,263.0,3.566920152091255
421010236002.0,foot,1200,98.8,3.708502024291498
421010236003.0,car,600,2029.4,3.5487336158470484
421010236003.0,car,1800,28422.4,3.566992935149741
421010236003.0,car,1200,17010.4,3.637509993886093
421010236003.0,pt,600,14.8,3.506756756756757
421010236003.0,pt,1800,423.0,3.4825059101654845
421010236003.0,pt,1200,108.0,3.5277777777777777
421010236003.0,foot,600,14.2,3.9014084507042255
421010236003.0,foot,1800,222.0,3.558558558558558
421010236003.0,foot,1200,51.2,3.75390625
421010064001.0,car,600,3840.4,3.570643682949693
421010064001.0,car,1800,25966.0,3.5749249017946547
421010064001.0,car,1200,16325.6,3.641201548488264
421010064001.0,pt,600,20.2,3.217821782178218
421010064001.0,pt,1800,795.8,3.4747423975873337
421010064001.0,pt,1200,133.4,3.369565217391304
421010064001.0,foot,600,17.0,3.217647058823529
421010064001.0,foot,1800,106.0,3.449056603773585
421010064001.0,foot,1200,53.2,3.2650375939849625
421010064002.0,car,600,3432.0,3.5429778554778557
421010064002.0,car,1800,25816.2,3.5764791100161912
421010064002.0,car,1200,16235.8,3.64320821887434
421010064002.0,pt,600,7.2,3.180555555555556
421010064002.0,pt,1800,753.8,3.471212523215707
421010064002.0,pt,1200,111.6,3.334229390681004
421010064002.0,foot,600,6.6,3.060606060606061
421010064002.0,foot,1800,100.8,3.328373015873016
421010064002.0,foot,1200,47.4,3.19831223628692
421010064003.0,car,600,2930.4,3.495973245973246
421010064003.0,car,1800,25490.4,3.5789512914665917
421010064003.0,car,1200,16017.2,3.645187673251255
421010064003.0,pt,600,21.0,3.095238095238096
421010064003.0,pt,1800,823.0,3.4754556500607534
421010064003.0,pt,1200,146.4,3.377049180327869
421010064003.0,foot,600,8.0,2.9375
421010064003.0,foot,1800,103.4,3.2969052224371374
421010064003.0,foot,1200,55.8,3.315412186379928
421010277001.0,car,600,2509.4,3.475651550171356
421010277001.0,car,1800,29384.0,3.56095153825211
421010277001.0,car,1200,17839.2,3.6250448450603168
421010277001.0,pt,600,21.4,3.004672897196261
421010277001.0,pt,1800,693.6,3.4410322952710497
421010277001.0,pt,1200,135.6,3.4815634218289087
421010277001.0,foot,600,19.0,3.110526315789474
421010277001.0,foot,1800,170.4,3.415492957746479
421010277001.0,foot,1200,63.6,3.1289308176100628
421010277002.0,car,600,2514.8,3.4869174487036743
421010277002.0,car,1800,29616.6,3.561002951047723
421010277002.0,car,1200,18207.8,3.624089675853206
421010277002.0,pt,600,29.6,3.0675675675675675
421010277002.0,pt,1800,620.0,3.3861290322580646
421010277002.0,pt,1200,148.2,3.3083670715249665
421010277002.0,foot,600,11.4,3.0
421010277002.0,foot,1800,164.4,3.341849148418492
421010277002.0,foot,1200,68.8,3.1468023255813957
421010277003.0,car,600,2427.2,3.488958470665788
421010277003.0,car,1800,29552.6,3.561903182799483
421010277003.0,car,1200,18169.0,3.623600638450107
421010277003.0,pt,600,21.8,3.1513761467889907
421010277003.0,pt,1800,450.2,3.3145268769435807
421010277003.0,pt,1200,115.6,3.097750865051903
421010277003.0,foot,600,11.6,3.0258620689655173
421010277003.0,foot,1800,155.0,3.294193548387097
