GEOID10,profile,time_limit,average_area
421010082004.0,pt,1200,15369435.839481056
421010082005.0,car,600,179792799.45815665
421010082005.0,car,1800,2855063262.239616
421010082005.0,car,1200,976041141.5617176
421010082005.0,foot,600,1508749.4554010972
421010082005.0,foot,1800,18186087.14081437
421010082005.0,foot,1200,7620299.24967744
421010082005.0,pt,600,1131902.7263069365
421010082005.0,pt,1800,38913814.75006805
421010082005.0,pt,1200,10793792.734363876
421010082006.0,car,600,177788094.65763444
421010082006.0,car,1800,2846176129.540068
421010082006.0,car,1200,966368929.8758923
421010082006.0,foot,600,1748641.3880267572
421010082006.0,foot,1800,18055218.830756295
421010082006.0,foot,1200,7278828.823601214
421010082006.0,pt,600,1349564.2009240729
421010082006.0,pt,1800,41397227.98290084
421010082006.0,pt,1200,10503885.711754523
421010082007.0,car,600,185158388.13006896
421010082007.0,car,1800,2908320045.844261
421010082007.0,car,1200,996849898.2642076
421010082007.0,foot,600,1996274.2800822915
421010082007.0,foot,1800,19247703.36480341
421010082007.0,foot,1200,8074619.398769361
421010082007.0,pt,600,1568856.1233611503
421010082007.0,pt,1800,42247476.141646676
421010082007.0,pt,1200,11710514.362486646
421010336001.0,car,600,266931496.75887758
421010336001.0,car,1800,3486092438.338668
421010336001.0,car,1200,1296231059.4697757
421010336001.0,foot,600,2310473.3876674245
421010336001.0,foot,1800,20263017.991200767
421010336001.0,foot,1200,9066314.21386586
421010336001.0,pt,600,1941115.105446123
421010336001.0,pt,1800,56079601.66166605
421010336001.0,pt,1200,15979032.824883828
421010336002.0,car,600,259249300.11935908
421010336002.0,car,1800,3433991657.6377563
421010336002.0,car,1200,1275985454.1280231
421010336002.0,foot,600,2072289.1948771991
421010336002.0,foot,1800,19668007.40564611
421010336002.0,foot,1200,8806837.369194992
421010336002.0,pt,600,1960697.192803848
421010336002.0,pt,1800,52833620.05297048
421010336002.0,pt,1200,14203536.262890512
421010336003.0,car,600,236842828.7882189
421010336003.0,car,1800,3310529253.847023
421010336003.0,car,1200,1202218383.6924572
421010336003.0,foot,600,2152354.2878063153
421010336003.0,foot,1800,19565336.25443599
421010336003.0,foot,1200,8964611.365109075
421010336003.0,pt,600,2005236.9998637973
421010336003.0,pt,1800,44953088.641227394
421010336003.0,pt,1200,12597786.627472863
421010336004.0,car,600,247629362.60174522
421010336004.0,car,1800,3357679865.9352427
421010336004.0,car,1200,1224962380.6548138
421010336004.0,foot,600,2148057.3488830696
421010336004.0,foot,1800,20293095.62422031
421010336004.0,foot,1200,8638672.012972776
421010336004.0,pt,600,1826626.15885912
421010336004.0,pt,1800,56767491.17165111
421010336004.0,pt,1200,15282184.097650802
421010336005.0,car,600,255633117.8262686
421010336005.0,car,1800,3402876960.45336
421010336005.0,car,1200,1249515742.680559
421010336005.0,foot,600,2133910.371377402
421010336005.0,foot,1800,20128711.95679256
421010336005.0,foot,1200,8407567.483239006
421010336005.0,pt,600,1860043.1496970311
421010336005.0,pt,1800,58195750.85258589
421010336005.0,pt,1200,16362507.80992133
421010164001.0,car,600,231588297.69971433
421010164001.0,car,1800,3622782841.4256315
421010164001.0,car,1200,1235696913.852633
421010164001.0,foot,600,2284095.993903754
421010164001.0,foot,1800,22071619.993568357
421010164001.0,foot,1200,9321103.833237763
421010164001.0,pt,600,2698390.1053482266
421010164001.0,pt,1800,72237522.18839271
421010164001.0,pt,1200,22253619.253820904
421010164002.0,car,600,219020843.74589348
421010164002.0,car,1800,3594599980.5729055
421010164002.0,car,1200,1221705739.610124
421010164002.0,foot,600,2275478.889720505
421010164002.0,foot,1800,21916938.4067611
421010164002.0,foot,1200,9334276.310114166
421010164002.0,pt,600,2730144.2851823587
421010164002.0,pt,1800,68775534.12216374
421010164002.0,pt,1200,21375041.008809824
421010164003.0,car,600,223297192.8543373
421010164003.0,car,1800,3594545809.0638514
421010164003.0,car,1200,1219631860.5527635
421010164003.0,foot,600,2287971.8011811287
421010164003.0,foot,1800,22737246.39691945
421010164003.0,foot,1200,9513715.868138433
421010164003.0,pt,600,2304173.0332474886
421010164003.0,pt,1800,65210069.60786472
421010164003.0,pt,1200,16935881.313012622
421010164004.0,car,600,222354921.77952474
421010164004.0,car,1800,3611018866.552823
421010164004.0,car,1200,1226272230.2225385
421010164004.0,foot,600,2318418.2688834127
421010164004.0,foot,1800,22062362.842598427
421010164004.0,foot,1200,9476102.79319947
421010164004.0,pt,600,2390817.4687983077
421010164004.0,pt,1800,57878451.40055718
421010164004.0,pt,1200,15665734.095019486
421010377001.0,car,600,207290204.2318579
421010377001.0,car,1800,3449118473.0288553
421010377001.0,car,1200,1149880358.3953252
421010377001.0,foot,600,2272540.522275317
421010377001.0,foot,1800,21633382.5979197
421010377001.0,foot,1200,9369200.621479837
421010377001.0,pt,600,1763993.0514283325
421010377001.0,pt,1800,70309524.95655833
421010377001.0,pt,1200,17256487.361542933
421010377002.0,car,600,206183009.08976784
421010377002.0,car,1800,3521102067.808132
421010377002.0,car,1200,1175678509.2184901
421010377002.0,foot,600,2294507.5246251216
421010377002.0,foot,1800,22417371.724056482
421010377002.0,foot,1200,9716714.818928549
421010377002.0,pt,600,2336042.5420549465
421010377002.0,pt,1800,63946628.41249937
421010377002.0,pt,1200,18680742.86057236
421010377003.0,car,600,203183311.6204296
421010377003.0,car,1800,3534924458.170812
421010377003.0,car,1200,1179327029.1982954
421010377003.0,foot,600,2343507.2401353605
421010377003.0,foot,1800,22368587.515750498
421010377003.0,foot,1200,9764846.974752104
421010377003.0,pt,600,2753459.0374342417
421010377003.0,pt,1800,62351508.49339678
421010377003.0,pt,1200,18517369.61145297
421019806001.0,car,600,227054264.68659034
421019806001.0,car,1800,3916306560.6176424
421019806001.0,car,1200,1423157054.336063
421019806001.0,foot,600,1760241.6589419157
421019806001.0,foot,1800,16825393.705137044
421019806001.0,foot,1200,7427733.085145953
421019806001.0,pt,600,1736921.5595470697
421019806001.0,pt,1800,29977385.18976759
421019806001.0,pt,1200,10390450.883668259
421010205001.0,car,600,254093383.16959015
421010205001.0,car,1800,3406802122.874879
421010205001.0,car,1200,1240619668.5346727
421010205001.0,foot,600,1270205.1339476418
421010205001.0,foot,1800,17800469.25674796
421010205001.0,foot,1200,6615633.369813187
421010205001.0,pt,600,955869.8304869828
421010205001.0,pt,1800,51840083.66166806
421010205001.0,pt,1200,12047953.177641615
421010205002.0,car,600,252933987.2073266
421010205002.0,car,1800,3414242437.6652517
421010205002.0,car,1200,1229817282.545341
421010205002.0,foot,600,1562209.7225071762
421010205002.0,foot,1800,18668565.646845534
421010205002.0,foot,1200,7232016.57658242
421010205002.0,pt,600,1199377.502173852
421010205002.0,pt,1800,65632875.720610484
421010205002.0,pt,1200,16940066.354200933
421010033001.0,car,600,169505644.73709127
421010033001.0,car,1800,3400915041.652667
421010033001.0,car,1200,1110714334.8640113
421010033001.0,foot,600,2277468.7248180006
421010033001.0,foot,1800,17290290.23218805
421010033001.0,foot,1200,7464006.756174037
421010033001.0,pt,600,1908801.4988377471
421010033001.0,pt,1800,31468704.980986476
421010033001.0,pt,1200,8650277.886398325
421010033002.0,car,600,196584126.72340542
421010033002.0,car,1800,3537003885.1502776
421010033002.0,car,1200,1189737898.1221094
421010033002.0,foot,600,1508044.3830154943
421010033002.0,foot,1800,17638247.709466524
421010033002.0,foot,1200,6826033.207305242
421010033002.0,pt,600,953071.6744279418
421010033002.0,pt,1800,30414496.821661986
421010033002.0,pt,1200,7179702.864450899
421010033003.0,car,600,163994898.24023587
421010033003.0,car,1800,3304272763.3752365
421010033003.0,car,1200,1072854908.3020083
421010033003.0,foot,600,2202953.400197851
421010033003.0,foot,1800,17650836.44953799
421010033003.0,foot,1200,8053378.177577039
421010033003.0,pt,600,1675038.1708824616
421010033003.0,pt,1800,33626345.69918399
421010033003.0,pt,1200,9781595.819589322
421010033004.0,car,600,180611977.7949025
421010033004.0,car,1800,3429999423.0393686
421010033004.0,car,1200,1132515472.3589985
421010033004.0,foot,600,2033470.3672114406
421010033004.0,foot,1800,18314463.716881506
421010033004.0,foot,1200,7607543.426436091
421010033004.0,pt,600,1421656.8815495844
421010033004.0,pt,1800,34235108.78866735
421010033004.0,pt,1200,8407902.544042742
421010033005.0,car,600,172459182.4354208
421010033005.0,car,1800,3415369012.922391
421010033005.0,car,1200,1117064600.5181744
421010033005.0,foot,600,2178494.5674376143
421010033005.0,foot,1800,16305025.193551809
421010033005.0,foot,1200,7054551.024971539
421010033005.0,pt,600,1857343.1880534925
421010033005.0,pt,1800,32034705.535216816
421010033005.0,pt,1200,8841470.145627754
421010033006.0,car,600,182944188.921771
421010033006.0,car,1800,3468313910.8499207
421010033006.0,car,1200,1146089414.563823
421010033006.0,foot,600,1877083.5612249759
421010033006.0,foot,1800,15831543.936711445
421010033006.0,foot,1200,6846370.242764033
421010033006.0,pt,600,1609245.1896612195
421010033006.0,pt,1800,34318985.71815419
421010033006.0,pt,1200,10076321.464354806
421010246001.0,car,600,181657468.60228854
421010246001.0,car,1800,2909165127.522435
421010246001.0,car,1200,1008020844.5260782
421010246001.0,foot,600,1943901.355928863
421010246001.0,foot,1800,20930272.10049995
421010246001.0,foot,1200,8957042.373655006
421010246001.0,pt,600,1648881.9931402756
421010246001.0,pt,1800,47820302.58983746
421010246001.0,pt,1200,14203611.275732014
421010246002.0,car,600,187730087.4914392
421010246002.0,car,1800,2867035345.1148314
421010246002.0,car,1200,1004067922.0838846
421010246002.0,foot,600,2098604.5773346783
421010246002.0,foot,1800,20602334.905232742
421010246002.0,foot,1200,8791534.280988257
421010246002.0,pt,600,1958861.3598759533
421010246002.0,pt,1800,53716166.28949597
421010246002.0,pt,1200,14744946.828990817
421010246003.0,car,600,188388727.1608663
421010246003.0,car,1800,2909410054.171499
421010246003.0,car,1200,1018048546.726252
421010246003.0,foot,600,1959980.025154265
421010246003.0,foot,1800,20175705.87604438
421010246003.0,foot,1200,8787846.00548737
421010246003.0,pt,600,2038225.2810120892
421010246003.0,pt,1800,52292112.516025856
421010246003.0,pt,1200,15570135.317837447
421010074001.0,car,600,199270307.5741927
421010074001.0,car,1800,3373089593.980347
421010074001.0,car,1200,1118069225.5472286
421010074001.0,foot,600,1985171.9603018754
421010074001.0,foot,1800,22010195.00487076
421010074001.0,foot,1200,8951238.779719973
421010074001.0,pt,600,1767995.2101288107
421010074001.0,pt,1800,60695679.52571499
421010074001.0,pt,1200,17199079.006378487
421010074002.0,car,600,206697042.2676135
421010074002.0,car,1800,3387165146.4734464
421010074002.0,car,1200,1129068026.3176072
421010074002.0,foot,600,1866129.7395297918
421010074002.0,foot,1800,21311173.35779958
421010074002.0,foot,1200,8510328.262152942
421010074002.0,pt,600,1632416.3796437737
421010074002.0,pt,1800,56562141.40178867
421010074002.0,pt,1200,14483636.131153192
421010074003.0,car,600,204334485.0801351
421010074003.0,car,1800,3334719948.9619308
421010074003.0,car,1200,1102749955.741973
421010074003.0,foot,600,2017015.0135856934
421010074003.0,foot,1800,20174751.82865408
421010074003.0,foot,1200,8308525.192810742
421010074003.0,pt,600,1929824.0034982027
421010074003.0,pt,1800,57218316.348055005
421010074003.0,pt,1200,14232662.131937271
421010074004.0,car,600,204126309.3866321
421010074004.0,car,1800,3287855623.7410865
421010074004.0,car,1200,1084910156.2383752
421010074004.0,foot,600,2090605.1971756883
421010074004.0,foot,1800,19770839.6619797
421010074004.0,foot,1200,8468921.023579137
421010074004.0,pt,600,1865031.5217728931
421010074004.0,pt,1800,55995792.92284913
421010074004.0,pt,1200,13285384.55486391
421010074005.0,car,600,189910587.6329915
421010074005.0,car,1800,3229122168.3942075
421010074005.0,car,1200,1047644118.0106356
421010074005.0,foot,600,1616941.8915584094
421010074005.0,foot,1800,18625777.08816672
421010074005.0,foot,1200,7527180.624653155
421010074005.0,pt,600,1536311.7298843483
421010074005.0,pt,1800,44259196.27061919
421010074005.0,pt,1200,11795250.731945168
421010287001.0,car,600,273307218.5824355
421010287001.0,car,1800,3504424012.7763453
421010287001.0,car,1200,1289388224.2555802
421010287001.0,foot,600,2082447.2472618124
421010287001.0,foot,1800,21861275.23102621
421010287001.0,foot,1200,9509816.344767999
421010287001.0,pt,600,2015771.4600775011
421010287001.0,pt,1800,52615191.45459674
421010287001.0,pt,1200,14013558.626158405
421010287002.0,car,600,269136074.65255713
421010287002.0,car,1800,3493012857.3775816
421010287002.0,car,1200,1286370382.0123265
421010287002.0,foot,600,2216139.3593292995
421010287002.0,foot,1800,21921349.56875538
421010287002.0,foot,1200,9358181.839950616
421010287002.0,pt,600,1914897.1289944001
421010287002.0,pt,1800,49607074.16704202
421010287002.0,pt,1200,13482880.787578154
421010115001.0,car,600,173641995.9586941
421010115001.0,car,1800,2741889981.273765
421010115001.0,car,1200,974944518.7391943
421010115001.0,foot,600,2191122.4686769033
421010115001.0,foot,1800,19478167.872873735
421010115001.0,foot,1200,8658757.043809196
421010115001.0,pt,600,1763042.8692935419
421010115001.0,pt,1800,38514707.86047397
421010115001.0,pt,1200,10570246.542208493
421010115002.0,car,600,175425434.58642069
421010115002.0,car,1800,2743212231.53395
421010115002.0,car,1200,985830320.6580627
421010115002.0,foot,600,1960223.6406859853
421010115002.0,foot,1800,18964470.59928427
421010115002.0,foot,1200,8307416.031892854
421010115002.0,pt,600,1509385.5363465026
421010115002.0,pt,1800,30507956.37297414
421010115002.0,pt,1200,8261020.970681934
421010115003.0,car,600,192323946.783274
421010115003.0,car,1800,2874686233.059528
421010115003.0,car,1200,1044171380.2725029
421010115003.0,foot,600,2168698.7555649295
421010115003.0,foot,1800,19609684.2654273
421010115003.0,foot,1200,8753873.026494749
421010115003.0,pt,600,1738193.3341505646
421010115003.0,pt,1800,38483394.585829616
421010115003.0,pt,1200,10047647.011236433
421010115004.0,car,600,192586576.78822115
421010115004.0,car,1800,2880513447.4202514
421010115004.0,car,1200,1060482533.0650965
421010115004.0,foot,600,2182974.1845192406
421010115004.0,foot,1800,19899498.36255191
421010115004.0,foot,1200,8833429.411242079
421010115004.0,pt,600,1620260.668636779
421010115004.0,pt,1800,33735649.79668437
421010115004.0,pt,1200,9266934.78162041
421010156001.0,car,600,215957672.80375567
421010156001.0,car,1800,3646960848.440885
421010156001.0,car,1200,1250142683.5637484
421010156001.0,foot,600,2231688.8993180743
421010156001.0,foot,1800,21918437.348415986
421010156001.0,foot,1200,9671766.852753682
421010156001.0,pt,600,1841703.8733161013
421010156001.0,pt,1800,54327768.38698566
421010156001.0,pt,1200,13430178.805747261
421010156002.0,car,600,215565685.54945368
421010156002.0,car,1800,3622138179.4485426
421010156002.0,car,1200,1227401343.592811
421010156002.0,foot,600,2157283.268352146
421010156002.0,foot,1800,22298364.2535805
421010156002.0,foot,1200,9729758.479276253
421010156002.0,pt,600,1877405.1710884538
421010156002.0,pt,1800,57417441.27695747
421010156002.0,pt,1200,14567617.191400394
421010369001.0,car,600,234177321.96120936
421010369001.0,car,1800,3617562389.7195716
421010369001.0,car,1200,1238802775.9899964
421010369001.0,foot,600,2049319.3524095595
421010369001.0,foot,1800,21066575.99093437
421010369001.0,foot,1200,8864179.038983652
421010369001.0,pt,600,2086781.109173458
421010369001.0,pt,1800,84369110.37325409
421010369001.0,pt,1200,22692654.333775386
421010369002.0,car,600,181706731.60960537
421010369002.0,car,1800,3325978283.639687
421010369002.0,car,1200,1093551368.9278522
421010369002.0,foot,600,1202768.3001175825
421010369002.0,foot,1800,18317590.390721466
421010369002.0,foot,1200,6894971.435668716
421010369002.0,pt,600,745599.6081698751
421010369002.0,pt,1800,41517870.4293049
421010369002.0,pt,1200,9600573.702852093
421010369003.0,car,600,236883394.6326561
421010369003.0,car,1800,3635595207.2740126
421010369003.0,car,1200,1245203300.3073163
421010369003.0,foot,600,2173380.3114603614
421010369003.0,foot,1800,21041218.171800714
421010369003.0,foot,1200,9170719.429709367
421010369003.0,pt,600,2300411.4762645685
421010369003.0,pt,1800,87649629.75548938
421010369003.0,pt,1200,23287956.631551452
421010197001.0,car,600,261359017.73541832
421010197001.0,car,1800,3507624164.0161676
