,isochrone,center,area_m2,avg_stars,choice,no_truck_length,distance_pool,avg_housing_price,foreclosure_count,foreclosure_over_area
817,421010113003-1200-pt,"39.977239652424366,-75.23629290842894",10844399.669696826,3.3711340206185567,True,16465.548779377194,0.0,6752.0,145,1.3370956845604134e-05
818,421010113003-1800-pt,"39.977239652424366,-75.23629290842894",39968020.242745765,3.4492924528301887,True,36540.8238665571,0.0,8000.0,383,9.58266127953923e-06
855,421010114002-600-foot,"39.98007879459201,-75.2409511718104",1986932.6716844775,2.9285714285714284,False,11499.557229423179,0.0,9792.0,24,1.2078919604081668e-05
856,421010114002-1200-foot,"39.98007879459201,-75.2409511718104",8612620.346513037,3.401639344262295,False,12623.64398023755,0.0,10176.0,117,1.3584715834753985e-05
857,421010114002-1800-foot,"39.98007879459201,-75.2409511718104",19589559.737786595,3.342741935483871,False,22583.70670175044,0.0,8000.0,193,9.852186704723098e-06
858,421010114002-600-car,"39.98007879459201,-75.2409511718104",201710764.7444081,3.5867433209333783,True,107849.06253922883,0.0,8848.0,678,3.3612484730753356e-06
859,421010114002-1200-car,"39.98007879459201,-75.2409511718104",1047983852.1242357,3.6529623260903548,True,718745.2228719036,0.0,10384.0,2487,2.3731281688729423e-06
860,421010114002-1800-car,"39.98007879459201,-75.2409511718104",2922882398.8864017,3.6240168345522283,True,917515.1369100932,0.0,12096.0,2838,9.70959352001729e-07
861,421010114002-600-pt,"39.98007879459201,-75.2409511718104",1434649.7524031105,2.9375,False,11499.557229423179,0.0,10318.0,21,1.463771904245196e-05
862,421010114002-1200-pt,"39.98007879459201,-75.2409511718104",11345116.194740722,3.3461538461538463,False,16047.074049725898,0.0,9600.0,150,1.32215481468172e-05
863,421010114002-1800-pt,"39.98007879459201,-75.2409511718104",41925605.12198046,3.2618453865336656,True,35707.02506630372,0.0,8144.0,341,8.133454460773494e-06
900,421010114003-600-foot,"39.97745816064365,-75.24007303268975",2126274.5799057945,3.0454545454545454,False,10965.783749155655,0.0,8839.5,39,1.8341939638730908e-05
901,421010114003-1200-foot,"39.97745816064365,-75.24007303268975",8652769.781431347,3.305084745762712,False,11699.019580692977,0.0,8783.5,121,1.3983961558721154e-05
902,421010114003-1800-foot,"39.97745816064365,-75.24007303268975",20274920.143100385,3.36013986013986,False,21299.507603121085,0.0,7648.0,211,1.040694604520077e-05
903,421010114003-600-car,"39.97745816064365,-75.24007303268975",205918966.70121968,3.5839542309739225,True,102057.89703153713,0.0,8704.0,705,3.4236768535407777e-06
904,421010114003-1200-car,"39.97745816064365,-75.24007303268975",1079427017.8131998,3.651377937387774,True,726160.1429321946,0.0,10432.0,2517,2.33179266264723e-06
905,421010114003-1800-car,"39.97745816064365,-75.24007303268975",2979864598.3653994,3.6241044364838797,True,920379.9380703438,0.0,12144.0,2845,9.547413669603044e-07
906,421010114003-600-pt,"39.97745816064365,-75.24007303268975",2284738.776229074,2.9,False,11499.557229423179,0.0,9120.0,42,1.838284553007865e-05
907,421010114003-1200-pt,"39.97745816064365,-75.24007303268975",14824000.276053946,3.3609271523178808,True,17597.572773888813,0.0,7520.0,172,1.1602806044050162e-05
908,421010114003-1800-pt,"39.97745816064365,-75.24007303268975",51869565.929077014,3.401431718061674,True,42607.198055071516,0.0,8064.0,387,7.461022529649814e-06
945,421010114004-600-foot,"39.97718031948869,-75.24257673867277",2063672.6494957986,3.2857142857142856,False,11499.557229423179,0.0,9216.0,36,1.7444627183868335e-05
946,421010114004-1200-foot,"39.97718031948869,-75.24257673867277",8669170.944065884,3.3771929824561404,False,11499.557229423179,0.0,8640.0,121,1.3957505369394689e-05
947,421010114004-1800-foot,"39.97718031948869,-75.24257673867277",19884052.011450496,3.412,False,20183.975424160977,0.0,7952.0,202,1.015889517306008e-05
948,421010114004-600-car,"39.97718031948869,-75.24257673867277",199633711.5835689,3.5599563953488373,True,95353.3876253523,0.0,8544.0,678,3.3962199801919807e-06
949,421010114004-1200-car,"39.97718031948869,-75.24257673867277",1067070546.106367,3.651857075693465,True,721058.0799996255,0.0,10368.0,2497,2.340051469990716e-06
950,421010114004-1800-car,"39.97718031948869,-75.24257673867277",2952843534.9595914,3.6240168345522283,True,917515.1369100932,0.0,12096.0,2838,9.611074770471498e-07
951,421010114004-600-pt,"39.97718031948869,-75.24257673867277",1857001.9737276882,2.9285714285714284,False,11499.557229423179,0.0,9728.0,31,1.6693574071852793e-05
952,421010114004-1200-pt,"39.97718031948869,-75.24257673867277",11208232.306927253,3.3737864077669903,False,14310.712090970239,0.0,9149.36,146,1.3026139716051803e-05
953,421010114004-1800-pt,"39.97718031948869,-75.24257673867277",41310255.6907867,3.257537688442211,True,35707.02506630372,0.0,8160.0,335,8.109366412726273e-06
990,421010114001-600-foot,"39.9794718205606,-75.24779179989606",2250599.9949177383,3.409090909090909,False,8740.027111998043,0.0,12896.0,31,1.3774104714300011e-05
991,421010114001-1200-foot,"39.9794718205606,-75.24779179989606",9186050.703035563,3.466666666666667,False,11499.557229423179,0.0,10464.0,86,9.36202104475441e-06
992,421010114001-1800-foot,"39.9794718205606,-75.24779179989606",19969579.66130703,3.3434343434343434,False,18081.69827610937,0.0,9376.0,168,8.41279600519164e-06
993,421010114001-600-car,"39.9794718205606,-75.24779179989606",190728138.62341025,3.5392670157068062,True,88032.19008512612,0.0,8416.0,599,3.1405958466501694e-06
994,421010114001-1200-car,"39.9794718205606,-75.24779179989606",1016219570.7752997,3.6586854832315865,True,696755.6694612349,0.0,10240.0,2430,2.391215510783847e-06
995,421010114001-1800-car,"39.9794718205606,-75.24779179989606",2839368938.160402,3.6257988330091693,True,906772.290899633,0.0,12000.0,2821,9.935306265017103e-07
996,421010114001-600-pt,"39.9794718205606,-75.24779179989606",1891659.7604984383,3.638888888888889,False,8503.525927306746,0.0,13408.0,29,1.533045244476666e-05
997,421010114001-1200-pt,"39.9794718205606,-75.24779179989606",11212663.385335952,3.422680412371134,False,14310.712090970239,0.0,9648.0,145,1.2931807102104986e-05
998,421010114001-1800-pt,"39.9794718205606,-75.24779179989606",41904173.51852529,3.258227848101266,True,35707.02506630372,0.0,8256.0,333,7.946702489020218e-06
1035,421010114005-600-foot,"39.97859055799972,-75.24460174276643",2132769.4750977196,2.9375,False,11499.557229423179,0.0,10368.0,36,1.687946138592899e-05
1036,421010114005-1200-foot,"39.97859055799972,-75.24460174276643",8571969.288303925,3.4732142857142856,False,11499.557229423179,0.0,9867.46,101,1.1782590044718202e-05
1037,421010114005-1800-foot,"39.97859055799972,-75.24460174276643",19888614.463179104,3.3376068376068377,False,19624.809064505862,0.0,8576.0,192,9.653764486986274e-06
1038,421010114005-600-car,"39.97859055799972,-75.24460174276643",196439906.071048,3.545850527281064,True,92100.1743977478,0.0,8528.0,630,3.207087666658438e-06
1039,421010114005-1200-car,"39.97859055799972,-75.24460174276643",1045263418.440861,3.6540493651920194,True,701848.7596159893,0.0,10240.0,2444,2.3381665873713697e-06
1040,421010114005-1800-car,"39.97859055799972,-75.24460174276643",2898958265.6016183,3.62373632460878,True,910919.6734503856,0.0,12032.0,2831,9.765576943938809e-07
1041,421010114005-600-pt,"39.97859055799972,-75.24460174276643",1975304.242079703,3.1,False,11499.557229423179,0.0,10368.0,32,1.6200036084724212e-05
1042,421010114005-1200-pt,"39.97859055799972,-75.24460174276643",11148970.888762524,3.3737864077669903,False,14310.712090970239,0.0,9229.36,147,1.3185073444596303e-05
1043,421010114005-1800-pt,"39.97859055799972,-75.24460174276643",41305088.95913979,3.257537688442211,True,35707.02506630372,0.0,8160.0,336,8.134590881341064e-06
1080,421010266008-600-foot,"40.06856211265115,-75.15033597546145",2153700.944638357,3.2857142857142856,False,585.294926119305,0.012167471213084986,14816.0,15,6.9647552680619526e-06
1081,421010266008-1200-foot,"40.06856211265115,-75.15033597546145",8822382.10620274,3.1293103448275863,False,2390.533259250535,0.005627550929512485,15296.0,56,6.347492018128319e-06
1082,421010266008-1800-foot,"40.06856211265115,-75.15033597546145",21072945.618541975,3.1682242990654204,False,7928.553043518208,0.0,15232.0,109,5.1725089587898655e-06
1083,421010266008-600-car,"40.06856211265115,-75.15033597546145",237467246.49161544,3.4134460547504024,False,184129.52562187694,0.0,13152.0,716,3.0151526603281717e-06
1084,421010266008-1200-car,"40.06856211265115,-75.15033597546145",1133650732.2818832,3.6277702216177294,True,807852.0511735235,0.0,12832.0,2315,2.0420751595513224e-06
1085,421010266008-1800-car,"40.06856211265115,-75.15033597546145",3110379693.89308,3.6305822889981307,True,944060.3934963488,0.0,12224.0,2852,9.169298544481939e-07
1086,421010266008-600-pt,"40.06856211265115,-75.15033597546145",1990692.6235237021,3.2142857142857144,False,585.294926119305,0.009743739444322722,14816.0,14,7.032728124153472e-06
1087,421010266008-1200-pt,"40.06856211265115,-75.15033597546145",12152615.71717883,3.0137614678899083,False,4889.795241506007,0.001096680172724848,15856.0,82,6.747518551424737e-06
1088,421010266008-1800-pt,"40.06856211265115,-75.15033597546145",46937299.11697002,3.278637770897833,False,20447.563485506154,0.0,15200.0,246,5.241034414591179e-06
1125,421010266003-600-foot,"40.06694657972468,-75.14841883251499",2238179.7050411953,3.369565217391304,False,0.0,0.01083139941877066,14800.0,20,8.935832969512108e-06
1126,421010266003-1200-foot,"40.06694657972468,-75.14841883251499",9031971.123259861,3.1293103448275863,False,2390.533259250535,0.004573489643266702,15024.0,66,7.30737500145804e-06
1127,421010266003-1800-foot,"40.06694657972468,-75.14841883251499",20816704.418050956,3.1454545454545455,False,9014.116799626188,0.0,15040.0,116,5.572447860642724e-06
1128,421010266003-600-car,"40.06694657972468,-75.14841883251499",230708614.95168567,3.4032131661442007,False,190162.47925260218,0.0,13024.0,753,3.263857312643878e-06
1129,421010266003-1200-car,"40.06694657972468,-75.14841883251499",1125245258.951607,3.633576699638876,True,815346.375536071,0.0,12672.0,2369,2.105318801527057e-06
1130,421010266003-1800-car,"40.06694657972468,-75.14841883251499",3093674695.060154,3.629275202100463,True,944060.3934963488,0.0,12224.0,2852,9.218810253560112e-07
1131,421010266003-600-pt,"40.06694657972468,-75.14841883251499",1879435.7920532124,3.2708333333333335,False,585.294926119305,0.009743739444322722,14848.0,17,9.045267772318066e-06
1132,421010266003-1200-pt,"40.06694657972468,-75.14841883251499",12911769.072320562,2.9954545454545456,False,5382.189702954061,0.001096680172724848,15728.0,86,6.660590002679136e-06
1133,421010266003-1800-pt,"40.06694657972468,-75.14841883251499",47194032.759462126,3.285276073619632,False,20714.46895698057,0.0,15168.0,250,5.2972798759155935e-06
1170,421010266007-600-foot,"40.06571630022109,-75.15196546561864",2239235.33711129,3.3333333333333335,False,0.0,0.009965651792153501,14816.0,28,1.2504268549156251e-05
1171,421010266007-1200-foot,"40.06571630022109,-75.15196546561864",8759543.691632895,3.130434782608696,False,4265.245025586697,0.0026172762352980393,15232.0,72,8.219606241450033e-06
1172,421010266007-1800-foot,"40.06571630022109,-75.15196546561864",20376076.2598906,3.1486486486486487,False,9825.361420600153,0.0,14976.0,123,6.036490952977047e-06
1173,421010266007-600-car,"40.06571630022109,-75.15196546561864",230380378.23697308,3.3980738362760836,False,178501.81520922566,0.0,12512.0,737,3.19905716641332e-06
1174,421010266007-1200-car,"40.06571630022109,-75.15196546561864",1126718096.0881991,3.6371087346811333,True,816921.274292194,0.0,12512.0,2406,2.1354054828384145e-06
1175,421010266007-1800-car,"40.06571630022109,-75.15196546561864",3101777947.0559506,3.627672782452752,True,944060.3934963488,0.0,12224.0,2852,9.194726536459429e-07
1176,421010266007-600-pt,"40.06571630022109,-75.15196546561864",2399971.8026167033,3.296875,False,585.294926119305,0.004096948157512909,14720.0,31,1.2916818425200045e-05
1177,421010266007-1200-pt,"40.06571630022109,-75.15196546561864",16777848.924098127,3.0555555555555554,False,13623.016137248947,0.0,13920.0,154,9.178769024365744e-06
1178,421010266007-1800-pt,"40.06571630022109,-75.15196546561864",54625519.16364664,3.294930875576037,False,34665.90974755989,0.0,14496.0,307,5.620083885707194e-06
1215,421010266005-600-foot,"40.06387226631027,-75.14942842293594",2148661.7793090087,3.4423076923076925,False,0.0,0.007879503750551874,14656.0,26,1.2100554982814177e-05
1216,421010266005-1200-foot,"40.06387226631027,-75.14942842293594",9008225.832011927,3.1940298507462686,False,4729.841149801349,0.002125215043942895,14784.0,74,8.214714126840734e-06
1217,421010266005-1800-foot,"40.06387226631027,-75.14942842293594",20723403.26945992,3.1869565217391305,False,12258.123360426309,0.0,14368.0,137,6.610883271373526e-06
1218,421010266005-600-car,"40.06387226631027,-75.14942842293594",229327214.8881676,3.4152923538230886,False,196288.09002839559,0.0,12544.0,777,3.3881717892876664e-06
1219,421010266005-1200-car,"40.06387226631027,-75.14942842293594",1128244050.8343801,3.6374343527957986,True,827039.3087548087,0.0,12384.0,2454,2.1750613248837184e-06
1220,421010266005-1800-car,"40.06387226631027,-75.14942842293594",3094811815.09553,3.6271285763529817,True,944060.3934963488,0.0,12224.0,2852,9.215423005976746e-07
1221,421010266005-600-pt,"40.06387226631027,-75.14942842293594",2123927.3841392947,3.293103448275862,False,585.294926119305,0.004096948157512909,14448.0,28,1.318312490770337e-05
1222,421010266005-1200-pt,"40.06387226631027,-75.14942842293594",16945500.059921168,3.0555555555555554,False,13623.016137248947,0.0,13888.0,153,9.028945705879144e-06
1223,421010266005-1800-pt,"40.06387226631027,-75.14942842293594",54934349.826274835,3.294930875576037,False,34665.90974755989,0.0,14496.0,307,5.5884888229470475e-06
1260,421010266006-600-foot,"40.06145539363151,-75.14957994083696",2061807.9543110845,3.5,False,0.0,0.005751455157008687,13760.0,27,1.3095303053587043e-05
1261,421010266006-1200-foot,"40.06145539363151,-75.14957994083696",9081943.666909555,3.2746478873239435,False,6451.880217810387,0.0006149024179147907,14272.0,83,9.139012863778709e-06
1262,421010266006-1800-foot,"40.06145539363151,-75.14957994083696",20380017.994366355,3.1942148760330578,False,14996.253495541434,0.0,14131.0,159,7.80175954917961e-06
1263,421010266006-600-car,"40.06145539363151,-75.14957994083696",229820294.40099755,3.4174074074074072,False,198323.4674754848,0.0,12384.0,795,3.45922453050582e-06
1264,421010266006-1200-car,"40.06145539363151,-75.14957994083696",1136132112.0642724,3.63961759082218,True,828700.9521431306,0.0,12288.0,2498,2.1986879637274834e-06
1265,421010266006-1800-car,"40.06145539363151,-75.14957994083696",3103673251.2484593,3.6267484324398813,True,944060.3934963488,0.0,12224.0,2852,9.189111640063196e-07
1266,421010266006-600-pt,"40.06145539363151,-75.14957994083696",1649824.076780863,3.4565217391304346,False,0.0,0.004096948157512909,13280.0,25,1.5153130780331442e-05
1267,421010266006-1200-pt,"40.06145539363151,-75.14957994083696",12444386.122089034,3.1452991452991452,False,13623.016137248947,0.0,13504.0,137,1.100898016631148e-05
1268,421010266006-1800-pt,"40.06145539363151,-75.14957994083696",35583772.31729034,3.2560975609756095,False,28667.30739277787,0.0,13632.0,261,7.334804125676657e-06
1305,421010267002-600-foot,"40.0539914818613,-75.14437416097716",2271009.597131435,3.3125,False,2247.978269127867,0.0,14288.0,23,1.0127654250801862e-05
1306,421010267002-1200-foot,"40.0539914818613,-75.14437416097716",9667389.152917089,3.2288135593220337,False,7234.39094265669,0.0,13344.0,90,9.309649024818964e-06
1307,421010267002-1800-foot,"40.0539914818613,-75.14437416097716",22321520.620943338,3.183453237410072,False,17670.98871591479,0.0,13392.0,159,7.123170625338896e-06
1308,421010267002-600-car,"40.0539914818613,-75.14437416097716",254763131.62770557,3.429721362229102,True,273158.9719061647,0.0,12288.0,982,3.8545608767089245e-06
1309,421010267002-1200-car,"40.0539914818613,-75.14437416097716",1185579162.801837,3.6452550982846206,True,859865.5146416784,0.0,12160.0,2593,2.1871167116939334e-06
1310,421010267002-1800-car,"40.0539914818613,-75.14437416097716",3192425654.8229194,3.6231202362150654,True,944060.3934963488,0.0,12224.0,2852,8.933645786524032e-07
1311,421010267002-600-pt,"40.0539914818613,-75.14437416097716",2103831.03248087,3.2,False,2247.978269127867,0.00023959901238964458,14272.0,25,1.1883083581346176e-05
1312,421010267002-1200-pt,"40.0539914818613,-75.14437416097716",15284572.398449782,3.1375,False,12719.982988505273,0.0,12896.0,119,7.785628338027267e-06
1313,421010267002-1800-pt,"40.0539914818613,-75.14437416097716",51963411.71107601,3.2306629834254146,False,40941.17341344113,0.0,12384.0,311,5.984980388300992e-06
1350,421010267004-600-foot,"40.0544230657236,-75.14762337723865",2220554.0896658986,2.9285714285714284,False,3127.5961351447877,0.0,13184.0,35,1.576183177112612e-05
1351,421010267004-1200-foot,"40.0544230657236,-75.14762337723865",9642479.893876169,3.267123287671233,False,9127.978216782263,0.0,12928.0,112,1.1615269228731289e-05
1352,421010267004-1800-foot,"40.0544230657236,-75.14762337723865",22316264.33667137,3.2275862068965515,False,16288.77770821903,0.0,13504.0,167,7.48333132645216e-06
1353,421010267004-600-car,"40.0544230657236,-75.14762337723865",259471733.5721016,3.4312009656004827,True,276903.37745003426,0.0,11936.0,1008,3.884816223035325e-06
1354,421010267004-1200-car,"40.0544230657236,-75.14762337723865",1196387316.0464418,3.6452049780380675,True,859644.1733667058,0.0,12064.0,2631,2.199120606439018e-06
1355,421010267004-1800-car,"40.0544230657236,-75.14762337723865",3223469157.9808354,3.6230003432887057,True,944060.3934963488,0.0,12224.0,2852,8.84761063383798e-07
